show_id,listed_in_id
6276,3
6277,3
6280,3
6296,3
6319,3
6320,3
6324,3
6336,3
6386,3
6408,3
6417,3
6505,3
6506,3
6508,3
6510,3
6557,3
6572,3
6573,3
6588,3
6604,3
6647,3
6677,3
6698,3
6719,3
6729,3
6743,3
6775,3
6789,3
6821,3
6825,3
6842,3
6858,3
6872,3
6874,3
6886,3
6924,3
6936,3
6938,3
6964,3
6971,3
6997,3
7007,3
7025,3
7086,3
7113,3
7126,3
7130,3
7141,3
7143,3
7144,3
7186,3
7188,3
7215,3
7246,3
7256,3
7265,3
7267,3
7343,3
7350,3
7369,3
7386,3
7410,3
7447,3
7448,3
7594,3
7598,3
7624,3
7629,3
7633,3
7641,3
7726,3
7730,3
7760,3
7807,3
7816,3
7829,3
7836,3
7839,3
7843,3
7857,3
7863,3
7871,3
7897,3
7919,3
7954,3
7994,3
8022,3
8023,3
8059,3
8065,3
8084,3
8086,3
8138,3
8149,3
8181,3
8207,3
8294,3
8303,3
8312,3
8379,3
8380,3
8393,3
8398,3
8422,3
8430,3
8483,3
8491,3
8511,3
8540,3
8545,3
8558,3
8589,3
8593,3
8634,3
8645,3
8654,3
8691,3
8711,3
8721,3
8727,3
8750,3
8797,3
8801,3
2,4
6,4
93,4
223,4
226,4
242,4
272,4
297,4
511,4
517,4
533,4
566,4
638,4
658,4
677,4
700,4
704,4
821,4
826,4
1066,4
1096,4
1336,4
1474,4
1479,4
1553,4
1563,4
1586,4
1626,4
1702,4
1795,4
1874,4
1881,4
1911,4
1956,4
1979,4
2109,4
2163,4
2191,4
2231,4
2298,4
2304,4
2391,4
2410,4
2418,4
2591,4
2819,4
2901,4
2942,4
3000,4
3175,4
3188,4
3353,4
3382,4
3582,4
3633,4
3656,4
3686,4
3756,4
3888,4
3965,4
3987,4
4023,4
4031,4
4044,4
4518,4
4519,4
4630,4
4664,4
4710,4
4712,4
4742,4
4799,4
4805,4
4837,4
4868,4
4986,4
5039,4
5201,4
5206,4
5287,4
5288,4
5389,4
5413,4
5471,4
5480,4
5659,4
5889,4
5940,4
6168,4
6604,4
6918,4
6942,4
6954,4
7343,4
7726,4
7843,4
8422,4
8575,4
3,5
11,5
12,5
15,5
18,5
21,5
83,5
110,5
126,5
166,5
199,5
223,5
224,5
261,5
274,5
276,5
289,5
311,5
370,5
381,5
382,5
386,5
435,5
436,5
466,5
491,5
504,5
520,5
524,5
533,5
544,5
554,5
622,5
626,5
627,5
666,5
669,5
670,5
677,5
679,5
680,5
685,5
715,5
735,5
738,5
750,5
826,5
834,5
870,5
920,5
922,5
961,5
1041,5
1062,5
1063,5
1065,5
1096,5
1126,5
1167,5
1187,5
1197,5
1202,5
1218,5
1224,5
1243,5
1247,5
1269,5
1307,5
1321,5
1322,5
1329,5
1336,5
1339,5
1340,5
1350,5
1385,5
1417,5
1428,5
1478,5
1480,5
1488,5
1515,5
1542,5
1565,5
1586,5
1587,5
1594,5
1650,5
1707,5
1712,5
1719,5
1734,5
1767,5
1770,5
1783,5
1804,5
1829,5
1841,5
1878,5
1911,5
1926,5
1934,5
1952,5
1981,5
1992,5
1994,5
2034,5
2054,5
2086,5
2123,5
2134,5
2135,5
2152,5
2166,5
2185,5
2218,5
2224,5
2230,5
2236,5
2252,5
2328,5
2391,5
2401,5
2402,5
2409,5
2416,5
2418,5
2523,5
2528,5
2531,5
2547,5
2549,5
2591,5
2600,5
2603,5
2604,5
2607,5
2646,5
2661,5
2666,5
2670,5
2671,5
2677,5
2685,5
2697,5
2728,5
2762,5
2765,5
2768,5
2784,5
2793,5
2796,5
2805,5
2825,5
2826,5
2855,5
2856,5
2872,5
2875,5
2884,5
2891,5
2895,5
2922,5
2924,5
2932,5
2945,5
2948,5
2949,5
2977,5
2980,5
3025,5
3035,5
3037,5
3038,5
3054,5
3068,5
3097,5
3121,5
3122,5
3176,5
3178,5
3213,5
3231,5
3243,5
3256,5
3280,5
3284,5
3299,5
3302,5
3314,5
3329,5
3357,5
3358,5
3362,5
3371,5
3374,5
3376,5
3415,5
3424,5
3427,5
3453,5
3458,5
3478,5
3484,5
3489,5
3502,5
3503,5
3504,5
3516,5
3525,5
3526,5
3544,5
3553,5
3562,5
3563,5
3577,5
3578,5
3580,5
3582,5
3590,5
3593,5
3605,5
3607,5
3703,5
3705,5
3711,5
3726,5
3728,5
3744,5
3745,5
3747,5
3749,5
3753,5
3755,5
3763,5
3788,5
3790,5
3793,5
3808,5
3809,5
3832,5
3839,5
3853,5
3856,5
3861,5
3880,5
3884,5
3887,5
3938,5
3941,5
3945,5
3947,5
3977,5
3981,5
3982,5
4016,5
4043,5
4080,5
4110,5
4120,5
4127,5
4128,5
4130,5
4144,5
4169,5
4173,5
4175,5
4179,5
4252,5
4255,5
4257,5
4264,5
4274,5
4306,5
4309,5
4310,5
4311,5
4317,5
4328,5
4351,5
4367,5
4400,5
4407,5
4410,5
4411,5
4477,5
4495,5
4496,5
4505,5
4512,5
4521,5
4524,5
4633,5
4636,5
4637,5
4639,5
4656,5
4663,5
4664,5
4665,5
4674,5
4679,5
4717,5
4751,5
4753,5
4779,5
4799,5
4805,5
4810,5
4822,5
4837,5
4842,5
4858,5
4868,5
4926,5
4950,5
4965,5
4981,5
4993,5
4995,5
4998,5
5005,5
5030,5
5033,5
5055,5
5058,5
5100,5
5104,5
5119,5
5126,5
5151,5
5166,5
5171,5
5186,5
5195,5
5211,5
5279,5
5287,5
5306,5
5322,5
5325,5
5328,5
5349,5
5351,5
5353,5
5356,5
5361,5
5366,5
5391,5
5405,5
5407,5
5413,5
5426,5
5436,5
5437,5
5458,5
5480,5
5515,5
5564,5
5659,5
5681,5
5716,5
5717,5
5723,5
5752,5
5753,5
5804,5
5807,5
5813,5
5823,5
5923,5
5941,5
5979,5
6045,5
6103,5
6138,5
6195,5
6251,5
6253,5
6265,5
6277,5
6320,5
6324,5
6372,5
6409,5
6417,5
6427,5
6499,5
6514,5
6515,5
6539,5
6543,5
6560,5
6572,5
6587,5
6588,5
6604,5
6652,5
6653,5
6673,5
6674,5
6696,5
6698,5
6729,5
6733,5
6742,5
6743,5
6751,5
6792,5
6837,5
6842,5
6872,5
6902,5
6923,5
6931,5
6956,5
6972,5
6975,5
7007,5
7082,5
7086,5
7113,5
7156,5
7158,5
7183,5
7185,5
7188,5
7257,5
7258,5
7259,5
7269,5
7325,5
7326,5
7334,5
7341,5
7464,5
7529,5
7624,5
7628,5
7630,5
7641,5
7694,5
7730,5
7760,5
7799,5
7843,5
7857,5
7863,5
7871,5
7954,5
7992,5
8003,5
8021,5
8108,5
8133,5
8148,5
8294,5
8303,5
8335,5
8367,5
8369,5
8393,5
8398,5
8432,5
8511,5
8534,5
8589,5
8594,5
8645,5
8756,5
3,6
12,6
20,6
22,6
126,6
133,6
297,6
371,6
381,6
391,6
392,6
400,6
402,6
514,6
540,6
544,6
658,6
661,6
697,6
735,6
750,6
764,6
833,6
838,6
856,6
884,6
909,6
994,6
1206,6
1224,6
1236,6
1295,6
1299,6
1322,6
1378,6
1403,6
1449,6
1563,6
1623,6
1635,6
1718,6
1780,6
1800,6
1840,6
1879,6
1949,6
2136,6
2157,6
2158,6
2191,6
2228,6
2250,6
2255,6
2304,6
2406,6
2416,6
2424,6
2471,6
2473,6
2519,6
2520,6
2527,6
2558,6
2629,6
2677,6
2765,6
2795,6
2822,6
2871,6
2875,6
2903,6
2922,6
2942,6
2948,6
2963,6
2972,6
2998,6
3006,6
3038,6
3051,6
3107,6
3118,6
3183,6
3247,6
3282,6
3285,6
3296,6
3357,6
3382,6
3383,6
3415,6
3446,6
3454,6
3478,6
3482,6
3500,6
3527,6
3552,6
3586,6
3588,6
3616,6
3643,6
3668,6
3675,6
3692,6
3726,6
3753,6
3780,6
3781,6
3877,6
3885,6
3898,6
3977,6
4029,6
4164,6
4179,6
4208,6
4219,6
4263,6
4277,6
4366,6
4496,6
4628,6
4644,6
4656,6
4663,6
4751,6
4753,6
4777,6
4822,6
4853,6
4854,6
4947,6
5036,6
5047,6
5070,6
5174,6
5195,6
5245,6
5246,6
5306,6
5322,6
5387,6
5489,6
5586,6
5651,6
5671,6
5675,6
5691,6
5837,6
6103,6
6543,6
6742,6
6751,6
6823,6
6956,6
7126,6
7158,6
7382,6
7383,6
7393,6
7647,6
7730,6
7848,6
8021,6
8065,6
8148,6
8425,6
4,7
11,7
15,7
21,7
26,7
67,7
73,7
103,7
111,7
182,7
214,7
224,7
246,7
267,7
311,7
321,7
370,7
404,7
441,7
445,7
466,7
483,7
491,7
498,7
500,7
520,7
537,7
627,7
654,7
681,7
682,7
711,7
762,7
832,7
843,7
877,7
901,7
920,7
968,7
998,7
1043,7
1062,7
1069,7
1076,7
1096,7
1117,7
1124,7
1126,7
1130,7
1144,7
1183,7
1197,7
1206,7
1225,7
1227,7
1235,7
1243,7
1273,7
1301,7
1303,7
1329,7
1372,7
1395,7
1417,7
1428,7
1431,7
1438,7
1440,7
1443,7
1444,7
1456,7
1480,7
1490,7
1533,7
1534,7
1542,7
1547,7
1575,7
1587,7
1604,7
1628,7
1668,7
1673,7
1689,7
1719,7
1734,7
1756,7
1772,7
1782,7
1801,7
1829,7
1869,7
1886,7
1915,7
1948,7
1952,7
1959,7
1962,7
1991,7
2003,7
2034,7
2055,7
2059,7
2086,7
2114,7
2157,7
2166,7
2169,7
2171,7
2202,7
2215,7
2218,7
2223,7
2224,7
2242,7
2247,7
2332,7
2353,7
2407,7
2477,7
2496,7
2549,7
2569,7
2575,7
2576,7
2628,7
2652,7
2685,7
2728,7
2743,7
2796,7
2809,7
2814,7
2817,7
2826,7
2839,7
2884,7
2891,7
2945,7
2949,7
2984,7
2992,7
3001,7
3012,7
3025,7
3043,7
3050,7
3068,7
3080,7
3093,7
3122,7
3176,7
3243,7
3256,7
3283,7
3288,7
3295,7
3314,7
3328,7
3364,7
3386,7
3455,7
3459,7
3490,7
3506,7
3516,7
3528,7
3541,7
3544,7
3562,7
3579,7
3593,7
3606,7
3628,7
3687,7
3703,7
3705,7
3722,7
3728,7
3744,7
3790,7
3797,7
3809,7
3838,7
3893,7
3935,7
3939,7
3943,7
4016,7
4055,7
4057,7
4085,7
4106,7
4110,7
4169,7
4173,7
4184,7
4185,7
4257,7
4267,7
4306,7
4309,7
4388,7
4401,7
4404,7
4437,7
4477,7
4489,7
4495,7
4515,7
4522,7
4531,7
4543,7
4550,7
4638,7
4649,7
4655,7
4674,7
4683,7
4703,7
4704,7
4739,7
4760,7
4768,7
4779,7
4781,7
4837,7
4842,7
4868,7
4907,7
4962,7
4968,7
4981,7
5001,7
5031,7
5049,7
5055,7
5112,7
5113,7
5126,7
5211,7
5222,7
5252,7
5258,7
5281,7
5300,7
5367,7
5368,7
5478,7
5480,7
5522,7
5555,7
5681,7
5684,7
5687,7
5721,7
5800,7
5802,7
5804,7
5807,7
5812,7
5813,7
5823,7
5824,7
5845,7
5846,7
5867,7
5872,7
6027,7
6095,7
6106,7
6133,7
6140,7
6162,7
6175,7
6199,7
6254,7
6263,7
6342,7
6365,7
6369,7
6372,7
6412,7
6452,7
6478,7
6488,7
6491,7
6496,7
6499,7
6514,7
6515,7
6525,7
6539,7
6561,7
6587,7
6614,7
6652,7
6660,7
6661,7
6696,7
6715,7
6733,7
6774,7
6786,7
6804,7
6811,7
6835,7
6836,7
6896,7
6931,7
6977,7
6999,7
7029,7
7070,7
7081,7
7082,7
7083,7
7101,7
7176,7
7177,7
7178,7
7210,7
7223,7
7286,7
7301,7
7302,7
7325,7
7341,7
7405,7
7410,7
7436,7
7486,7
7505,7
7506,7
7529,7
7548,7
7569,7
7570,7
7572,7
7573,7
7574,7
7575,7
7577,7
7625,7
7630,7
7649,7
7667,7
7680,7
7706,7
7748,7
7749,7
7799,7
7851,7
7909,7
7943,7
7992,7
8110,7
8130,7
8133,7
8176,7
8208,7
8209,7
8215,7
8217,7
8251,7
8263,7
8288,7
8317,7
8322,7
8354,7
8367,7
8369,7
8372,7
8412,7
8423,7
8429,7
8432,7
8440,7
8472,7
8477,7
8504,7
8519,7
8520,7
8534,7
8546,7
8550,7
8552,7
8594,7
8605,7
8701,7
8713,7
8741,7
8742,7
8756,7
8759,7
4,8
9,8
26,8
56,8
71,8
75,8
84,8
96,8
148,8
185,8
219,8
225,8
233,8
281,8
310,8
313,8
367,8
369,8
380,8
431,8
432,8
467,8
538,8
550,8
621,8
648,8
649,8
658,8
674,8
676,8
724,8
749,8
881,8
919,8
958,8
1046,8
1061,8
1083,8
1094,8
1095,8
1128,8
1144,8
1147,8
1164,8
1226,8
1275,8
1303,8
1314,8
1318,8
1384,8
1401,8
1438,8
1441,8
1450,8
1477,8
1544,8
1548,8
1549,8
1597,8
1612,8
1616,8
1624,8
1629,8
1639,8
1642,8
1673,8
1685,8
1689,8
1693,8
1698,8
1716,8
1727,8
1749,8
1755,8
1774,8
1782,8
1861,8
1980,8
1995,8
2003,8
2033,8
2055,8
2097,8
2102,8
2107,8
2113,8
2141,8
2146,8
2153,8
2154,8
2179,8
2190,8
2213,8
2227,8
2238,8
2246,8
2247,8
2299,8
2302,8
2306,8
2314,8
2338,8
2344,8
2358,8
2384,8
2395,8
2407,8
2423,8
2433,8
2515,8
2525,8
2553,8
2570,8
2610,8
2658,8
2662,8
2700,8
2773,8
2785,8
2828,8
2894,8
2921,8
2923,8
2978,8
2981,8
2994,8
3013,8
3014,8
3041,8
3043,8
3054,8
3242,8
3246,8
3270,8
3283,8
3331,8
3343,8
3345,8
3378,8
3379,8
3401,8
3441,8
3505,8
3551,8
3559,8
3572,8
3628,8
3672,8
3688,8
3701,8
3706,8
3722,8
3727,8
3746,8
3838,8
3865,8
3932,8
3972,8
4085,8
4090,8
4200,8
4228,8
4354,8
4377,8
4388,8
4409,8
4462,8
4509,8
4530,8
4605,8
4609,8
4622,8
4628,8
4677,8
4678,8
4697,8
4704,8
4759,8
4778,8
4808,8
5049,8
5169,8
5222,8
5263,8
5300,8
5568,8
5576,8
5656,8
5684,8
5857,8
5985,8
6101,8
6199,8
6254,8
6305,8
6358,8
6361,8
6374,8
6379,8
6399,8
6452,8
6456,8
6458,8
6533,8
6619,8
6636,8
6691,8
6764,8
6767,8
6783,8
6804,8
6850,8
6890,8
6895,8
6952,8
6966,8
6970,8
7018,8
7034,8
7055,8
7084,8
7124,8
7216,8
7298,8
7354,8
7393,8
7409,8
7419,8
7437,8
7450,8
7460,8
7484,8
7539,8
7587,8
7672,8
7719,8
7868,8
7949,8
8031,8
8032,8
8041,8
8098,8
8194,8
8200,8
8210,8
8236,8
8244,8
8332,8
8348,8
8350,8
8377,8
8475,8
8606,8
8610,8
8748,8
5,9
48,9
71,9
122,9
187,9
266,9
277,9
288,9
290,9
314,9
317,9
320,9
322,9
323,9
398,9
432,9
436,9
457,9
488,9
489,9
518,9
547,9
549,9
572,9
618,9
639,9
649,9
659,9
660,9
667,9
676,9
693,9
698,9
708,9
710,9
716,9
754,9
759,9
773,9
804,9
848,9
898,9
989,9
1039,9
1044,9
1061,9
1080,9
1085,9
1094,9
1095,9
1211,9
1226,9
1276,9
1297,9
1349,9
1356,9
1361,9
1364,9
1378,9
1420,9
1484,9
1493,9
1504,9
1517,9
1529,9
1571,9
1579,9
1584,9
1590,9
1624,9
1641,9
1655,9
1662,9
1671,9
1723,9
1741,9
1751,9
1795,9
1835,9
1876,9
1895,9
1908,9
1918,9
2038,9
2045,9
2102,9
2124,9
2176,9
2181,9
2195,9
2227,9
2246,9
2255,9
2256,9
2276,9
2294,9
2314,9
2330,9
2350,9
2360,9
2395,9
2453,9
2454,9
2509,9
2518,9
2587,9
2632,9
2699,9
2749,9
2827,9
2847,9
2889,9
2893,9
2918,9
2921,9
2939,9
2943,9
2975,9
2978,9
2981,9
2983,9
3002,9
3053,9
3064,9
3072,9
3077,9
3097,9
3120,9
3123,9
3128,9
3130,9
3174,9
3178,9
3186,9
3205,9
3217,9
3258,9
3264,9
3271,9
3275,9
3277,9
3278,9
3285,9
3287,9
3292,9
3294,9
3340,9
3341,9
3359,9
3361,9
3368,9
3369,9
3417,9
3421,9
3434,9
3462,9
3463,9
3464,9
3474,9
3475,9
3511,9
3576,9
3609,9
3610,9
3611,9
3613,9
3614,9
3615,9
3641,9
3652,9
3657,9
3661,9
3674,9
3683,9
3689,9
3690,9
3720,9
3743,9
3800,9
3825,9
3840,9
3846,9
3847,9
3848,9
3850,9
3884,9
3901,9
3921,9
3928,9
3950,9
3957,9
3972,9
3999,9
4002,9
4007,9
4027,9
4030,9
4045,9
4117,9
4119,9
4132,9
4133,9
4172,9
4180,9
4190,9
4200,9
4201,9
4216,9
4217,9
4262,9
4266,9
4270,9
4272,9
4273,9
4289,9
4305,9
4357,9
4380,9
4382,9
4484,9
4488,9
4502,9
4537,9
4571,9
4644,9
4690,9
4711,9
4743,9
4773,9
4780,9
4849,9
4914,9
4942,9
4958,9
4985,9
5027,9
5071,9
5076,9
5090,9
5098,9
5120,9
5146,9
5155,9
5216,9
5217,9
5247,9
5248,9
5285,9
5355,9
5356,9
5357,9
5383,9
5396,9
5402,9
5404,9
5411,9
5434,9
5435,9
5438,9
5440,9
5445,9
5510,9
5514,9
5581,9
5594,9
5599,9
5604,9
5654,9
5666,9
5668,9
5674,9
5676,9
5685,9
5700,9
5701,9
5704,9
5728,9
5729,9
5730,9
5731,9
5732,9
5733,9
5754,9
5763,9
5764,9
5767,9
5769,9
5772,9
5778,9
5782,9
5806,9
5864,9
5975,9
5987,9
6038,9
6101,9
6102,9
6157,9
6229,9
6264,9
6265,9
6266,9
6276,9
6280,9
6296,9
6402,9
6409,9
6414,9
6431,9
6461,9
6505,9
6506,9
6507,9
6508,9
6509,9
6510,9
6557,9
6647,9
6664,9
6672,9
6677,9
6718,9
6837,9
6891,9
6920,9
6938,9
6997,9
7025,9
7060,9
7183,9
7215,9
7246,9
7296,9
7326,9
7344,9
7349,9
7360,9
7386,9
7409,9
7439,9
7469,9
7481,9
7598,9
7633,9
7676,9
7711,9
7807,9
7809,9
7811,9
7816,9
7836,9
7839,9
7841,9
7873,9
7893,9
7898,9
7919,9
7969,9
8059,9
8084,9
8166,9
8200,9
8379,9
8561,9
8568,9
8576,9
8654,9
8722,9
8737,9
8801,9
5,10
16,10
32,10
33,10
38,10
48,10
68,10
83,10
98,10
100,10
107,10
121,10
122,10
126,10
133,10
161,10
187,10
188,10
190,10
198,10
221,10
227,10
235,10
243,10
244,10
249,10
275,10
288,10
317,10
320,10
322,10
323,10
324,10
365,10
386,10
389,10
398,10
443,10
457,10
460,10
478,10
505,10
512,10
515,10
516,10
518,10
521,10
522,10
523,10
527,10
531,10
536,10
545,10
572,10
578,10
588,10
662,10
663,10
667,10
668,10
678,10
683,10
687,10
692,10
708,10
714,10
750,10
752,10
759,10
768,10
796,10
806,10
831,10
848,10
849,10
858,10
863,10
897,10
898,10
912,10
964,10
969,10
989,10
1004,10
1039,10
1044,10
1058,10
1064,10
1080,10
1082,10
1128,10
1181,10
1182,10
1202,10
1214,10
1276,10
1286,10
1297,10
1307,10
1309,10
1311,10
1315,10
1333,10
1353,10
1357,10
1361,10
1363,10
1366,10
1376,10
1393,10
1403,10
1405,10
1430,10
1440,10
1449,10
1463,10
1466,10
1484,10
1504,10
1507,10
1517,10
1529,10
1531,10
1536,10
1546,10
1556,10
1570,10
1573,10
1574,10
1580,10
1590,10
1591,10
1606,10
1620,10
1641,10
1655,10
1659,10
1671,10
1688,10
1717,10
1723,10
1731,10
1741,10
1747,10
1761,10
1766,10
1835,10
1842,10
1849,10
1852,10
1855,10
1861,10
1865,10
1876,10
1894,10
1895,10
1923,10
1924,10
1930,10
1950,10
1953,10
1955,10
1974,10
1989,10
2009,10
2010,10
2014,10
2023,10
2069,10
2070,10
2074,10
2087,10
2103,10
2106,10
2125,10
2134,10
2145,10
2174,10
2195,10
2204,10
2219,10
2239,10
2250,10
2276,10
2293,10
2363,10
2389,10
2396,10
2460,10
2462,10
2467,10
2481,10
2487,10
2508,10
2516,10
2525,10
2552,10
2558,10
2566,10
2589,10
2641,10
2642,10
2649,10
2652,10
2660,10
2663,10
2667,10
2671,10
2676,10
2692,10
2719,10
2737,10
2744,10
2747,10
2749,10
2752,10
2765,10
2766,10
2788,10
2808,10
2827,10
2842,10
2869,10
2881,10
2892,10
2903,10
2911,10
2918,10
2927,10
2932,10
2938,10
2954,10
2983,10
2995,10
3031,10
3034,10
3036,10
3038,10
3040,10
3041,10
3087,10
3109,10
3147,10
3149,10
3166,10
3169,10
3184,10
3193,10
3200,10
3217,10
3221,10
3222,10
3223,10
3237,10
3244,10
3248,10
3250,10
3258,10
3287,10
3294,10
3296,10
3305,10
3307,10
3311,10
3317,10
3326,10
3331,10
3370,10
3383,10
3404,10
3411,10
3431,10
3434,10
3464,10
3465,10
3467,10
3468,10
3507,10
3601,10
3602,10
3609,10
3625,10
3634,10
3654,10
3655,10
3660,10
3692,10
3696,10
3701,10
3709,10
3711,10
3743,10
3750,10
3752,10
3779,10
3780,10
3795,10
3800,10
3807,10
3813,10
3818,10
3822,10
3836,10
3845,10
3850,10
3854,10
3862,10
3868,10
3877,10
3879,10
3881,10
3882,10
3883,10
3885,10
3898,10
3899,10
3903,10
3921,10
3926,10
3928,10
3937,10
3938,10
3954,10
3966,10
3990,10
4002,10
4017,10
4024,10
4056,10
4105,10
4106,10
4123,10
4126,10
4143,10
4164,10
4168,10
4172,10
4201,10
4202,10
4203,10
4219,10
4221,10
4255,10
4261,10
4262,10
4265,10
4270,10
4272,10
4285,10
4289,10
4291,10
4297,10
4308,10
4321,10
4327,10
4363,10
4368,10
4369,10
4373,10
4382,10
4406,10
4414,10
4479,10
4480,10
4488,10
4490,10
4504,10
4505,10
4518,10
4536,10
4543,10
4551,10
4554,10
4571,10
4624,10
4630,10
4633,10
4637,10
4640,10
4648,10
4651,10
4671,10
4675,10
4688,10
4705,10
4744,10
4748,10
4755,10
4763,10
4764,10
4772,10
4814,10
4816,10
4825,10
4845,10
4846,10
4847,10
4854,10
4858,10
4870,10
4875,10
4914,10
4927,10
4950,10
4952,10
4977,10
5027,10
5037,10
5064,10
5066,10
5083,10
5090,10
5091,10
5101,10
5110,10
5119,10
5121,10
5139,10
5142,10
5145,10
5150,10
5156,10
5174,10
5176,10
5207,10
5209,10
5217,10
5238,10
5255,10
5259,10
5275,10
5285,10
5289,10
5346,10
5357,10
5393,10
5411,10
5422,10
5423,10
5446,10
5489,10
5520,10
5521,10
5524,10
5556,10
5563,10
5579,10
5593,10
5594,10
5641,10
5663,10
5685,10
5693,10
5700,10
5701,10
5704,10
5708,10
5728,10
5729,10
5730,10
5731,10
5732,10
5733,10
5742,10
5767,10
5769,10
5772,10
5775,10
5782,10
5863,10
5878,10
5886,10
5901,10
5909,10
5923,10
5975,10
6067,10
6090,10
6195,10
6214,10
6229,10
6253,10
6266,10
6295,10
6302,10
6362,10
6382,10
6394,10
6431,10
6457,10
6460,10
6507,10
6509,10
6520,10
6521,10
6525,10
6550,10
6647,10
6664,10
6679,10
6694,10
6718,10
6725,10
6796,10
6807,10
6823,10
6825,10
6826,10
6839,10
6842,10
6907,10
6920,10
6924,10
6933,10
6936,10
7040,10
7051,10
7055,10
7060,10
7185,10
7255,10
7296,10
7308,10
7313,10
7322,10
7339,10
7344,10
7350,10
7360,10
7376,10
7384,10
7407,10
7439,10
7454,10
7469,10
7522,10
7530,10
7552,10
7590,10
7629,10
7675,10
7690,10
7694,10
7710,10
7722,10
7757,10
7796,10
7801,10
7811,10
7813,10
7814,10
7848,10
7857,10
7873,10
7897,10
7983,10
7985,10
8086,10
8118,10
8173,10
8175,10
8183,10
8190,10
8258,10
8272,10
8283,10
8337,10
8358,10
8424,10
8430,10
8438,10
8443,10
8561,10
8568,10
8600,10
8711,10
8721,10
8722,10
8737,10
8776,10
8804,10
6,11
272,11
494,11
533,11
697,11
738,11
881,11
884,11
887,11
891,11
1066,11
1128,11
1278,11
1362,11
1474,11
1588,11
1626,11
1702,11
1738,11
1874,11
1979,11
2109,11
2298,11
2379,11
2405,11
2410,11
2424,11
2473,11
2526,11
2529,11
2798,11
2819,11
2901,11
2998,11
3011,11
3183,11
3188,11
3383,11
3492,11
3520,11
3522,11
3602,11
3656,11
3686,11
3701,11
3885,11
3888,11
3966,11
4033,11
4112,11
4164,11
4519,11
4686,11
4710,11
4909,11
5093,11
5206,11
5290,11
5400,11
5691,11
5803,11
5889,11
6167,11
6168,11
6251,11
6319,11
6569,11
6745,11
6918,11
6942,11
6954,11
7343,11
7726,11
8483,11
8575,11
7,12
14,12
24,12
65,12
72,12
76,12
78,12
81,12
95,12
108,12
128,12
131,12
156,12
168,12
169,12
232,12
250,12
280,12
301,12
326,12
327,12
331,12
345,12
346,12
348,12
394,12
406,12
407,12
408,12
409,12
410,12
411,12
412,12
413,12
414,12
415,12
416,12
417,12
418,12
419,12
420,12
421,12
422,12
423,12
424,12
425,12
429,12
433,12
461,12
472,12
487,12
569,12
574,12
575,12
594,12
596,12
602,12
603,12
604,12
737,12
740,12
756,12
812,12
830,12
835,12
847,12
862,12
864,12
883,12
925,12
934,12
936,12
938,12
939,12
940,12
941,12
942,12
955,12
962,12
1006,12
1007,12
1008,12
1009,12
1010,12
1011,12
1025,12
1027,12
1031,12
1072,12
1073,12
1074,12
1075,12
1077,12
1078,12
1079,12
1097,12
1102,12
1105,12
1113,12
1152,12
1157,12
1171,12
1204,12
1219,12
1254,12
1259,12
1305,12
1308,12
1320,12
1365,12
1370,12
1373,12
1379,12
1404,12
1407,12
1408,12
1425,12
1435,12
1452,12
1454,12
1486,12
1491,12
1495,12
1497,12
1508,12
1520,12
1557,12
1558,12
1577,12
1581,12
1582,12
1589,12
1592,12
1598,12
1601,12
1610,12
1617,12
1633,12
1636,12
1637,12
1652,12
1656,12
1664,12
1667,12
1672,12
1682,12
1695,12
1700,12
1703,12
1704,12
1737,12
1750,12
1752,12
1753,12
1754,12
1762,12
1802,12
1816,12
1834,12
1845,12
1860,12
1872,12
1884,12
1893,12
1960,12
1986,12
2004,12
2005,12
2008,12
2011,12
2012,12
2021,12
2028,12
2039,12
2057,12
2062,12
2072,12
2077,12
2080,12
2082,12
2108,12
2115,12
2130,12
2132,12
2143,12
2156,12
2167,12
2168,12
2178,12
2186,12
2189,12
2208,12
2209,12
2216,12
2237,12
2261,12
2329,12
2357,12
2365,12
2378,12
2381,12
2386,12
2399,12
2432,12
2441,12
2452,12
2479,12
2534,12
2545,12
2563,12
2564,12
2573,12
2580,12
2583,12
2594,12
2595,12
2596,12
2597,12
2657,12
2679,12
2682,12
2696,12
2702,12
2718,12
2738,12
2745,12
2751,12
2755,12
2764,12
2771,12
2774,12
2779,12
2812,12
2813,12
2815,12
2820,12
2829,12
2831,12
2849,12
2859,12
2861,12
2877,12
2888,12
2902,12
2912,12
2920,12
2928,12
2964,12
3017,12
3020,12
3058,12
3059,12
3060,12
3063,12
3065,12
3070,12
3100,12
3106,12
3110,12
3139,12
3162,12
3173,12
3181,12
3189,12
3201,12
3219,12
3226,12
3230,12
3232,12
3249,12
3267,12
3274,12
3304,12
3316,12
3318,12
3319,12
3320,12
3321,12
3322,12
3323,12
3324,12
3325,12
3338,12
3339,12
3344,12
3351,12
3391,12
3395,12
3396,12
3397,12
3398,12
3443,12
3452,12
3457,12
3470,12
3473,12
3476,12
3509,12
3524,12
3545,12
3550,12
3581,12
3585,12
3604,12
3627,12
3748,12
3767,12
3768,12
3778,12
3819,12
3821,12
3830,12
3910,12
4037,12
4059,12
4061,12
4063,12
4066,12
4122,12
4138,12
4140,12
4141,12
4146,12
4224,12
4287,12
4290,12
4296,12
4319,12
4320,12
4324,12
4352,12
4353,12
4365,12
4370,12
4374,12
4387,12
4467,12
4493,12
4535,12
4558,12
