show_id,country_id
7209,1
7211,1
7212,1
7214,1
7219,1
7220,1
7221,1
7235,1
7237,1
7238,1
7240,1
7241,1
7242,1
7249,1
7252,1
7253,1
7255,1
7259,1
7263,1
7264,1
7268,1
7270,1
7272,1
7275,1
7276,1
7277,1
7278,1
7282,1
7283,1
7286,1
7287,1
7293,1
7295,1
7297,1
7299,1
7300,1
7301,1
7305,1
7307,1
7309,1
7316,1
7317,1
7321,1
7322,1
7323,1
7324,1
7328,1
7329,1
7331,1
7333,1
7342,1
7345,1
7351,1
7356,1
7357,1
7366,1
7368,1
7369,1
7370,1
7371,1
7374,1
7390,1
7391,1
7396,1
7397,1
7398,1
7404,1
7405,1
7407,1
7409,1
7410,1
7412,1
7413,1
7416,1
7418,1
7424,1
7427,1
7428,1
7432,1
7440,1
7442,1
7443,1
7444,1
7450,1
7453,1
7455,1
7457,1
7460,1
7461,1
7462,1
7467,1
7468,1
7470,1
7471,1
7472,1
7475,1
7477,1
7478,1
7480,1
7482,1
7483,1
7485,1
7490,1
7491,1
7492,1
7493,1
7494,1
7495,1
7496,1
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7504,1
7507,1
7508,1
7510,1
7511,1
7512,1
7516,1
7517,1
7518,1
7521,1
7524,1
7527,1
7528,1
7529,1
7531,1
7534,1
7536,1
7542,1
7543,1
7547,1
7550,1
7552,1
7554,1
7557,1
7559,1
7561,1
7562,1
7564,1
7565,1
7567,1
7568,1
7569,1
7570,1
7571,1
7572,1
7573,1
7576,1
7577,1
7578,1
7579,1
7580,1
7581,1
7582,1
7584,1
7585,1
7586,1
7588,1
7590,1
7593,1
7595,1
7596,1
7597,1
7599,1
7600,1
7601,1
7602,1
7603,1
7604,1
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,1
7622,1
7629,1
7635,1
7636,1
7638,1
7639,1
7640,1
7643,1
7648,1
7649,1
7653,1
7655,1
7656,1
7657,1
7658,1
7660,1
7662,1
7664,1
7665,1
7667,1
7668,1
7670,1
7678,1
7680,1
7685,1
7690,1
7691,1
7696,1
7697,1
7699,1
7702,1
7705,1
7709,1
7710,1
7711,1
7712,1
7714,1
7715,1
7717,1
7719,1
7722,1
7723,1
7725,1
7726,1
7727,1
7729,1
7730,1
7732,1
7733,1
7736,1
7741,1
7742,1
7744,1
7750,1
7752,1
7753,1
7754,1
7756,1
7757,1
7758,1
7762,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,1
7770,1
7771,1
7772,1
7773,1
7774,1
7775,1
7776,1
7777,1
7779,1
7781,1
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7791,1
7793,1
7794,1
7797,1
7798,1
7799,1
7803,1
7808,1
7809,1
7810,1
7812,1
7815,1
7817,1
7818,1
7821,1
7823,1
7827,1
7835,1
7840,1
7843,1
7845,1
7848,1
7852,1
7855,1
7856,1
7858,1
7859,1
7860,1
7864,1
7866,1
7868,1
7869,1
7879,1
7880,1
7881,1
7882,1
7883,1
7884,1
7885,1
7887,1
7888,1
7890,1
7895,1
7896,1
7897,1
7902,1
7904,1
7905,1
7906,1
7908,1
7909,1
7910,1
7913,1
7921,1
7929,1
7931,1
7934,1
7942,1
7946,1
7947,1
7949,1
7950,1
7951,1
7952,1
7953,1
7954,1
7956,1
7957,1
7958,1
7959,1
7960,1
7961,1
7962,1
7963,1
7964,1
7965,1
7967,1
7970,1
7971,1
7972,1
7973,1
7975,1
7977,1
7980,1
7982,1
7986,1
7987,1
7988,1
7991,1
7994,1
7999,1
8001,1
8002,1
8003,1
8004,1
8006,1
8010,1
8011,1
8012,1
8013,1
8016,1
8018,1
8019,1
8020,1
8022,1
8023,1
8026,1
8028,1
8029,1
8030,1
8031,1
8032,1
8033,1
8035,1
8036,1
8037,1
8038,1
8039,1
8040,1
8041,1
8043,1
8044,1
8045,1
8046,1
8047,1
8049,1
8052,1
8053,1
8055,1
8056,1
8058,1
8060,1
8061,1
8063,1
8064,1
8065,1
8066,1
8068,1
8069,1
8071,1
8072,1
8073,1
8074,1
8075,1
8076,1
8077,1
8079,1
8080,1
8082,1
8083,1
8084,1
8087,1
8088,1
8090,1
8093,1
8094,1
8096,1
8097,1
8098,1
8100,1
8102,1
8103,1
8106,1
8107,1
8111,1
8112,1
8117,1
8119,1
8124,1
8126,1
8127,1
8128,1
8129,1
8131,1
8133,1
8134,1
8135,1
8136,1
8139,1
8140,1
8141,1
8144,1
8147,1
8148,1
8149,1
8152,1
8153,1
8155,1
8156,1
8158,1
8159,1
8160,1
8163,1
8164,1
8167,1
8168,1
8170,1
8175,1
8176,1
8177,1
8180,1
8184,1
8185,1
8188,1
8189,1
8190,1
8191,1
8192,1
8196,1
8197,1
8198,1
8199,1
8201,1
8203,1
8205,1
8206,1
8211,1
8212,1
8213,1
8214,1
8216,1
8218,1
8220,1
8221,1
8222,1
8223,1
8224,1
8225,1
8226,1
8227,1
8229,1
8230,1
8233,1
8234,1
8238,1
8239,1
8240,1
8243,1
8248,1
8249,1
8250,1
8252,1
8253,1
8255,1
8257,1
8259,1
8260,1
8262,1
8263,1
8264,1
8267,1
8271,1
8273,1
8275,1
8276,1
8277,1
8279,1
8280,1
8282,1
8284,1
8285,1
8286,1
8288,1
8289,1
8290,1
8291,1
8292,1
8293,1
8296,1
8297,1
8299,1
8300,1
8302,1
8305,1
8306,1
8308,1
8309,1
8310,1
8312,1
8313,1
8315,1
8316,1
8319,1
8320,1
8321,1
8324,1
8325,1
8326,1
8327,1
8328,1
8334,1
8336,1
8337,1
8338,1
8339,1
8340,1
8342,1
8345,1
8346,1
8349,1
8353,1
8355,1
8356,1
8357,1
8361,1
8362,1
8363,1
8366,1
8368,1
8372,1
8373,1
8376,1
8378,1
8379,1
8381,1
8382,1
8385,1
8386,1
8389,1
8390,1
8391,1
8394,1
8395,1
8396,1
8398,1
8401,1
8402,1
8403,1
8404,1
8405,1
8406,1
8407,1
8411,1
8412,1
8413,1
8414,1
8415,1
8416,1
8417,1
8418,1
8420,1
8421,1
8422,1
8423,1
8427,1
8429,1
8431,1
8435,1
8436,1
8437,1
8438,1
8440,1
8442,1
8443,1
8444,1
8446,1
8449,1
8450,1
8452,1
8453,1
8455,1
8456,1
8457,1
8458,1
8459,1
8462,1
8463,1
8465,1
8466,1
8467,1
8469,1
8470,1
8471,1
8474,1
8475,1
8478,1
8479,1
8480,1
8487,1
8489,1
8490,1
8493,1
8494,1
8495,1
8496,1
8499,1
8500,1
8501,1
8502,1
8503,1
8504,1
8506,1
8508,1
8512,1
8513,1
8514,1
8516,1
8518,1
8519,1
8520,1
8521,1
8523,1
8524,1
8525,1
8526,1
8527,1
8528,1
8530,1
8532,1
8533,1
8534,1
8535,1
8536,1
8538,1
8540,1
8541,1
8542,1
8543,1
8546,1
8548,1
8549,1
8550,1
8552,1
8553,1
8555,1
8558,1
8559,1
8560,1
8565,1
8573,1
8574,1
8579,1
8581,1
8582,1
8584,1
8587,1
8588,1
8595,1
8596,1
8597,1
8598,1
8599,1
8604,1
8605,1
8606,1
8608,1
8609,1
8611,1
8616,1
8617,1
8619,1
8622,1
8624,1
8625,1
8626,1
8627,1
8632,1
8633,1
8635,1
8636,1
8637,1
8638,1
8639,1
8641,1
8642,1
8643,1
8644,1
8645,1
8646,1
8652,1
8655,1
8656,1
8657,1
8658,1
8659,1
8661,1
8665,1
8668,1
8669,1
8670,1
8671,1
8674,1
8676,1
8678,1
8679,1
8690,1
8692,1
8694,1
8695,1
8697,1
8702,1
8703,1
8704,1
8705,1
8707,1
8708,1
8709,1
8711,1
8715,1
8716,1
8717,1
8723,1
8725,1
8727,1
8728,1
8729,1
8730,1
8731,1
8732,1
8735,1
8736,1
8739,1
8740,1
8743,1
8744,1
8746,1
8748,1
8751,1
8752,1
8753,1
8755,1
8756,1
8757,1
8758,1
8761,1
8764,1
8765,1
8766,1
8767,1
8768,1
8775,1
8781,1
8782,1
8783,1
8788,1
8791,1
8792,1
8794,1
8798,1
8803,1
8805,1
8806,1
2,2
47,2
134,2
294,2
765,2
882,2
886,2
1154,2
1173,2
1515,2
1536,2
1594,2
1906,2
1938,2
2039,2
2047,2
2088,2
2188,2
2217,2
2245,2
2585,2
2612,2
2818,2
2833,2
2852,2
2863,2
2871,2
2900,2
2916,2
2925,2
2962,2
2991,2
3091,2
3112,2
3153,2
3212,2
3393,2
4464,2
4856,2
4942,2
5119,2
5517,2
5761,2
5982,2
6004,2
6034,2
6234,2
6372,2
6598,2
6618,2
6996,2
7094,2
7854,2
7929,2
7994,2
8411,2
8457,2
8497,2
8626,2
8627,2
8633,2
8747,2
3,3
4,3
6,3
7,3
11,3
12,3
14,3
15,3
17,3
19,3
20,3
21,3
23,3
24,3
27,3
31,3
32,3
34,3
35,3
36,3
37,3
46,3
48,3
65,3
69,3
71,3
72,3
75,3
76,3
78,3
79,3
80,3
81,3
84,3
86,3
87,3
88,3
89,3
90,3
94,3
101,3
103,3
104,3
111,3
113,3
114,3
120,3
122,3
124,3
129,3
131,3
133,3
148,3
149,3
166,3
181,3
182,3
186,3
187,3
188,3
190,3
195,3
197,3
198,3
214,3
215,3
219,3
222,3
223,3
224,3
225,3
226,3
227,3
231,3
235,3
236,3
237,3
238,3
239,3
240,3
241,3
243,3
244,3
245,3
246,3
247,3
249,3
250,3
251,3
253,3
256,3
257,3
258,3
259,3
261,3
262,3
263,3
269,3
288,3
295,3
310,3
319,3
321,3
332,3
337,3
340,3
363,3
364,3
365,3
368,3
369,3
370,3
372,3
373,3
374,3
376,3
377,3
380,3
382,3
385,3
388,3
389,3
395,3
396,3
397,3
398,3
399,3
400,3
401,3
405,3
406,3
407,3
408,3
409,3
410,3
412,3
413,3
414,3
415,3
417,3
418,3
419,3
420,3
421,3
422,3
423,3
424,3
425,3
428,3
429,3
431,3
432,3
433,3
436,3
439,3
442,3
444,3
445,3
455,3
456,3
459,3
462,3
465,3
466,3
467,3
468,3
469,3
471,3
472,3
476,3
477,3
480,3
481,3
482,3
483,3
484,3
485,3
486,3
488,3
491,3
496,3
498,3
499,3
501,3
502,3
505,3
506,3
508,3
547,3
550,3
551,3
553,3
561,3
571,3
572,3
578,3
581,3
587,3
588,3
591,3
617,3
620,3
622,3
624,3
625,3
627,3
630,3
633,3
634,3
638,3
640,3
641,3
642,3
645,3
646,3
647,3
648,3
650,3
653,3
654,3
659,3
664,3
667,3
671,3
672,3
673,3
684,3
688,3
690,3
691,3
692,3
693,3
694,3
696,3
698,3
701,3
705,3
707,3
708,3
711,3
713,3
715,3
716,3
718,3
721,3
726,3
730,3
731,3
733,3
739,3
752,3
760,3
761,3
762,3
772,3
782,3
806,3
807,3
808,3
812,3
816,3
828,3
830,3
832,3
833,3
836,3
842,3
843,3
845,3
846,3
848,3
850,3
852,3
853,3
855,3
857,3
859,3
862,3
865,3
876,3
887,3
889,3
894,3
898,3
899,3
913,3
924,3
926,3
928,3
930,3
937,3
938,3
939,3
940,3
941,3
942,3
958,3
959,3
961,3
962,3
964,3
965,3
966,3
968,3
988,3
993,3
1001,3
1006,3
1007,3
1008,3
1009,3
1010,3
1011,3
1026,3
1029,3
1039,3
1055,3
1057,3
1072,3
1073,3
1074,3
1075,3
1077,3
1078,3
1079,3
1083,3
1093,3
1095,3
1096,3
1097,3
1117,3
1131,3
1133,3
1160,3
1181,3
1184,3
1194,3
1208,3
1215,3
1225,3
1226,3
1236,3
1247,3
1248,3
1250,3
1251,3
1256,3
1263,3
1272,3
1277,3
1290,3
1300,3
1382,3
1383,3
1419,3
1437,3
1443,3
1463,3
1472,3
1483,3
1519,3
1532,3
1534,3
1557,3
1565,3
1582,3
1586,3
1597,3
1601,3
1653,3
1669,3
1724,3
1745,3
1746,3
1779,3
1787,3
1829,3
1890,3
1891,3
1893,3
1915,3
1920,3
1953,3
1954,3
1957,3
1969,3
1974,3
1984,3
1987,3
1993,3
2005,3
2015,3
2041,3
2059,3
2102,3
2115,3
2124,3
2129,3
2148,3
2153,3
2165,3
2167,3
2183,3
2195,3
2223,3
2237,3
2253,3
2262,3
2264,3
2327,3
2336,3
2371,3
2395,3
2426,3
2433,3
2437,3
2484,3
2485,3
2489,3
2490,3
2496,3
2536,3
2561,3
2569,3
2570,3
2575,3
2594,3
2595,3
2596,3
2620,3
2640,3
2642,3
2700,3
2740,3
2753,3
2760,3
2773,3
2775,3
2786,3
2788,3
2812,3
2813,3
2815,3
2832,3
2841,3
2858,3
2859,3
2865,3
2885,3
2894,3
2910,3
2923,3
2943,3
2983,3
2992,3
3031,3
3057,3
3065,3
3073,3
3084,3
3087,3
3094,3
3114,3
3116,3
3139,3
3155,3
3157,3
3168,3
3178,3
3200,3
3214,3
3217,3
3226,3
3232,3
3258,3
3285,3
3347,3
3358,3
3362,3
3377,3
3391,3
3394,3
3395,3
3396,3
3397,3
3398,3
3400,3
3405,3
3436,3
3437,3
3456,3
3470,3
3480,3
3493,3
3494,3
3502,3
3525,3
3540,3
3548,3
3551,3
3563,3
3569,3
3571,3
3593,3
3600,3
3629,3
3636,3
3672,3
3675,3
3678,3
3685,3
3711,3
3749,3
3790,3
3797,3
3803,3
3815,3
3825,3
3838,3
3844,3
3845,3
3846,3
3847,3
3848,3
3849,3
3850,3
3851,3
3852,3
3854,3
3857,3
3881,3
3883,3
3894,3
3896,3
3897,3
3908,3
3910,3
3934,3
3948,3
3954,3
3969,3
3977,3
3985,3
3988,3
3997,3
4013,3
4016,3
4026,3
4030,3
4036,3
4050,3
4056,3
4057,3
4062,3
4106,3
4110,3
4150,3
4151,3
4154,3
4157,3
4172,3
4180,3
4185,3
4200,3
4214,3
4216,3
4217,3
4231,3
4235,3
4243,3
4251,3
4259,3
4264,3
4266,3
4306,3
4319,3
4323,3
4324,3
4326,3
4341,3
4345,3
4372,3
4373,3
4390,3
4399,3
4416,3
4462,3
4472,3
4482,3
4492,3
4498,3
4512,3
4515,3
4521,3
4522,3
4530,3
4535,3
4537,3
4542,3
4544,3
4565,3
4567,3
4607,3
4628,3
4638,3
4641,3
4649,3
4651,3
4655,3
4678,3
4685,3
4711,3
4718,3
4768,3
4832,3
4833,3
4857,3
4893,3
4895,3
4897,3
4898,3
4901,3
4907,3
4909,3
4911,3
4914,3
4915,3
4982,3
5000,3
5046,3
5050,3
5069,3
5090,3
5106,3
5110,3
5121,3
5129,3
5146,3
5156,3
5157,3
5185,3
5192,3
5193,3
5194,3
5195,3
5216,3
5217,3
5243,3
5255,3
5257,3
5260,3
5282,3
5292,3
5336,3
5337,3
5339,3
5340,3
5353,3
5357,3
5358,3
5361,3
5394,3
5402,3
5459,3
5476,3
5489,3
5555,3
5735,3
5776,3
5787,3
5788,3
5789,3
5790,3
5791,3
5792,3
5800,3
5839,3
5871,3
5896,3
5920,3
5965,3
5975,3
5990,3
6008,3
6017,3
6046,3
6102,3
6174,3
6229,3
6266,3
6276,3
6288,3
6298,3
6348,3
6361,3
6379,3
6386,3
6390,3
6405,3
6406,3
6407,3
6431,3
6462,3
6463,3
6464,3
6470,3
6472,3
6505,3
6506,3
6507,3
6508,3
6509,3
6510,3
6521,3
6532,3
6536,3
6595,3
6619,3
6646,3
6661,3
6680,3
6685,3
6686,3
6694,3
6698,3
6710,3
6719,3
6742,3
6762,3
6764,3
6774,3
6858,3
6907,3
6927,3
6990,3
7002,3
7018,3
7034,3
7046,3
7105,3
7109,3
7117,3
7134,3
7139,3
7147,3
7197,3
7210,3
7215,3
7223,3
7227,3
7228,3
7229,3
7230,3
7232,3
7233,3
7234,3
7236,3
7244,3
7256,3
7279,3
7288,3
7290,3
7292,3
7311,3
7318,3
7319,3
7320,3
7339,3
7340,3
7350,3
7393,3
7406,3
7415,3
7439,3
7447,3
7456,3
7484,3
7541,3
7544,3
7551,3
7563,3
7587,3
7625,3
7633,3
7646,3
7674,3
7734,3
7761,3
7763,3
7778,3
7780,3
7796,3
7813,3
7814,3
7816,3
7839,3
7849,3
7863,3
7894,3
7930,3
7943,3
8110,3
8138,3
8161,3
8181,3
8200,3
8207,3
8231,3
8329,3
8330,3
8348,3
8369,3
8377,3
8393,3
8434,3
8451,3
8482,3
8545,3
8586,3
8593,3
8594,3
8603,3
8610,3
8623,3
8680,3
8691,3
8719,3
8760,3
8784,3
8786,3
8804,3
5,4
25,4
30,4
40,4
51,4
67,4
70,4
106,4
115,4
117,4
119,4
127,4
191,4
193,4
196,4
200,4
201,4
202,4
203,4
204,4
205,4
206,4
207,4
208,4
209,4
210,4
211,4
212,4
216,4
217,4
218,4
254,4
260,4
267,4
298,4
302,4
384,4
411,4
416,4
519,4
529,4
542,4
543,4
552,4
736,4
737,4
851,4
872,4
874,4
877,4
878,4
893,4
904,4
910,4
912,4
914,4
919,4
960,4
974,4
975,4
999,4
1017,4
1018,4
1019,4
1020,4
1021,4
1022,4
1023,4
1024,4
1038,4
1061,4
1070,4
1076,4
1088,4
1094,4
1099,4
1109,4
1115,4
1116,4
1123,4
1142,4
1166,4
1203,4
1204,4
1228,4
1229,4
1231,4
1245,4
1266,4
1282,4
1283,4
1292,4
1294,4
1296,4
1306,4
1317,4
1377,4
1389,4
1411,4
1423,4
1424,4
1427,4
1429,4
1430,4
1442,4
1473,4
1490,4
1492,4
1521,4
1543,4
1562,4
1590,4
1619,4
1639,4
1654,4
1671,4
1674,4
1675,4
1676,4
1677,4
1679,4
1680,4
1681,4
1684,4
1703,4
1713,4
1742,4
1778,4
1796,4
1843,4
1854,4
1859,4
1862,4
1863,4
1864,4
1866,4
1867,4
1870,4
1886,4
1898,4
1939,4
1940,4
1941,4
1942,4
1943,4
1944,4
1945,4
1946,4
1947,4
1951,4
1958,4
1972,4
1973,4
1975,4
1976,4
1977,4
1978,4
1983,4
2016,4
2017,4
2018,4
2019,4
2020,4
2021,4
2024,4
2026,4
2027,4
2031,4
2075,4
2083,4
2087,4
2104,4
2127,4
2142,4
2187,4
2194,4
2205,4
2207,4
2265,4
2266,4
2267,4
2268,4
2269,4
2270,4
2271,4
2272,4
2273,4
2274,4
2275,4
2277,4
2278,4
2279,4
2280,4
2281,4
2282,4
2283,4
2285,4
2286,4
2287,4
2288,4
2289,4
2290,4
2291,4
2292,4
2293,4
2335,4
2337,4
2339,4
2340,4
2341,4
2343,4
2348,4
2354,4
2390,4
2393,4
2414,4
2415,4
2421,4
2446,4
2459,4
2473,4
2501,4
2535,4
2540,4
2545,4
2546,4
2563,4
2565,4
2588,4
2590,4
2611,4
2614,4
2626,4
2627,4
2630,4
2643,4
2645,4
2664,4
2665,4
2671,4
2684,4
2686,4
2716,4
2717,4
2718,4
2721,4
2722,4
2723,4
2724,4
2725,4
2726,4
2727,4
2729,4
2730,4
2731,4
2732,4
2733,4
2734,4
2735,4
2736,4
2738,4
2739,4
2742,4
2748,4
2751,4
2752,4
2757,4
2761,4
2766,4
2767,4
2793,4
2811,4
2816,4
2834,4
2842,4
2851,4
2857,4
2870,4
2874,4
2897,4
2899,4
2917,4
2918,4
2936,4
2941,4
2955,4
2958,4
2970,4
2986,4
2987,4
2988,4
3005,4
3007,4
3023,4
3033,4
3037,4
3049,4
3061,4
3078,4
3079,4
3127,4
3132,4
3133,4
3134,4
3135,4
3136,4
3137,4
3140,4
3142,4
3143,4
3144,4
3146,4
3148,4
3150,4
3159,4
3164,4
3190,4
3194,4
3196,4
3197,4
3199,4
3202,4
3207,4
3225,4
3234,4
3252,4
3255,4
3268,4
3269,4
3279,4
3294,4
3300,4
3313,4
3335,4
3360,4
3404,4
3413,4
3447,4
3464,4
3465,4
3467,4
3468,4
3469,4
3482,4
3487,4
3497,4
3499,4
3510,4
3517,4
3531,4
3532,4
3533,4
3538,4
3564,4
3565,4
3567,4
3570,4
3590,4
3594,4
3595,4
3603,4
3617,4
3631,4
3632,4
3656,4
3659,4
3662,4
3700,4
3702,4
3714,4
3715,4
3730,4
3740,4
3741,4
3751,4
3766,4
3769,4
3782,4
3784,4
3789,4
3791,4
3805,4
3820,4
3823,4
3869,4
3875,4
3886,4
3891,4
3900,4
3911,4
3912,4
3914,4
3915,4
3916,4
3917,4
3918,4
3919,4
3933,4
3940,4
3951,4
3963,4
3976,4
3982,4
3998,4
4003,4
4055,4
4073,4
4082,4
4086,4
4089,4
4095,4
4098,4
4099,4
4102,4
4103,4
4104,4
4107,4
4108,4
4109,4
4113,4
4135,4
4152,4
4153,4
4159,4
4183,4
4188,4
4189,4
4191,4
4198,4
4210,4
4222,4
4225,4
4226,4
4256,4
4258,4
4284,4
4286,4
4288,4
4304,4
4336,4
4347,4
4358,4
4359,4
4389,4
4392,4
4394,4
4395,4
4396,4
4412,4
4421,4
4422,4
4423,4
4424,4
4425,4
4426,4
4427,4
4428,4
4430,4
4432,4
4433,4
4434,4
4438,4
4439,4
4440,4
4441,4
4442,4
4443,4
4444,4
4445,4
4446,4
4447,4
4449,4
4450,4
4452,4
4453,4
4454,4
4455,4
4456,4
4457,4
4458,4
4459,4
4460,4
4465,4
4466,4
4467,4
4478,4
4497,4
4503,4
4507,4
4508,4
4510,4
4538,4
4557,4
4559,4
4560,4
4561,4
4562,4
4563,4
4564,4
4566,4
4568,4
4569,4
4570,4
4572,4
4573,4
4574,4
4575,4
4576,4
4577,4
4578,4
4579,4
4580,4
4581,4
4582,4
4583,4
4584,4
4585,4
4586,4
4587,4
4588,4
4589,4
4593,4
4594,4
4595,4
4596,4
4597,4
4598,4
4599,4
4600,4
4601,4
4602,4
4603,4
4604,4
4606,4
4608,4
4610,4
4611,4
4612,4
4613,4
4614,4
4615,4
4661,4
4667,4
4668,4
4669,4
4670,4
4680,4
4681,4
4682,4
4686,4
4691,4
4692,4
4693,4
4694,4
4695,4
4701,4
4702,4
4713,4
4714,4
4715,4
4720,4
4721,4
4722,4
4723,4
4724,4
4725,4
4726,4
4727,4
4728,4
4729,4
4730,4
4731,4
4732,4
4733,4
4734,4
4735,4
4736,4
4737,4
4738,4
4756,4
4791,4
4793,4
4794,4
4796,4
4797,4
4798,4
4801,4
4803,4
4826,4
4840,4
4861,4
4886,4
4887,4
4900,4
4905,4
4946,4
4949,4
4953,4
4954,4
4955,4
4956,4
4957,4
4976,4
4996,4
5008,4
5009,4
5010,4
5013,4
5015,4
5021,4
5022,4
5041,4
5080,4
5081,4
5089,4
5123,4
5131,4
5132,4
5136,4
5143,4
5152,4
5184,4
5187,4
5215,4
5218,4
5221,4
5291,4
5296,4
5297,4
5301,4
5304,4
5305,4
5310,4
5335,4
5338,4
5372,4
5392,4
5397,4
5399,4
5401,4
5409,4
5421,4
5430,4
5442,4
5448,4
5453,4
5456,4
5461,4
5462,4
5463,4
5470,4
5473,4
5482,4
5483,4
5486,4
5500,4
5501,4
5506,4
5516,4
5546,4
5548,4
5550,4
5572,4
5575,4
5585,4
5588,4
5600,4
5617,4
5618,4
5619,4
5630,4
5648,4
5652,4
5697,4
5702,4
5706,4
5711,4
5719,4
5768,4
5779,4
5834,4
5838,4
5962,4
5963,4
5967,4
5969,4
5970,4
5971,4
6002,4
6023,4
6025,4
6029,4
6036,4
6056,4
6064,4
6072,4
6073,4
6074,4
6075,4
6076,4
6077,4
6079,4
6093,4
6103,4
6104,4
6107,4
6108,4
6126,4
6131,4
6151,4
6160,4
6166,4
6167,4
6168,4
6169,4
6177,4
6203,4
6204,4
6207,4
6217,4
6218,4
6233,4
6247,4
6255,4
6256,4
6278,4
6290,4
6293,4
6294,4
6295,4
6296,4
6297,4
6299,4
6300,4
6301,4
6314,4
6315,4
6321,4
6351,4
6360,4
6375,4
6404,4
6419,4
6433,4
6437,4
6439,4
6440,4
6441,4
6450,4
6455,4
6465,4
6466,4
6473,4
6486,4
6496,4
6513,4
6516,4
6518,4
6523,4
6531,4
6542,4
6547,4
6554,4
6555,4
6565,4
6568,4
6569,4
6570,4
6578,4
6581,4
6589,4
6602,4
6603,4
6605,4
6611,4
6655,4
6667,4
6668,4
6669,4
6670,4
6695,4
6708,4
6734,4
6738,4
6740,4
6745,4
6758,4
6821,4
6826,4
6832,4
6833,4
6845,4
6852,4
6865,4
6871,4
6888,4
6892,4
6908,4
6913,4
6937,4
6961,4
6967,4
6974,4
6976,4
6989,4
6994,4
7000,4
7021,4
7023,4
7024,4
7036,4
7054,4
7065,4
7069,4
7080,4
7095,4
7096,4
7100,4
7103,4
7110,4
7116,4
7118,4
7119,4
7130,4
7136,4
7138,4
7142,4
7145,4
7159,4
7160,4
7161,4
7162,4
7163,4
7164,4
7166,4
7168,4
7169,4
7170,4
7172,4
7174,4
7175,4
7184,4
7185,4
7186,4
7187,4
7188,4
7189,4
7190,4
7191,4
7213,4
7225,4
7231,4
7239,4
7243,4
7248,4
7250,4
7260,4
7266,4
7281,4
7309,4
7338,4
7347,4
7361,4
7362,4
7364,4
7365,4
7367,4
7373,4
7381,4
7382,4
7383,4
7384,4
7387,4
7388,4
7389,4
7394,4
7395,4
7401,4
7402,4
7408,4
7414,4
7420,4
7423,4
7429,4
7438,4
7451,4
7454,4
7459,4
7463,4
7476,4
7513,4
7514,4
7525,4
7533,4
7553,4
7555,4
7558,4
7566,4
7583,4
7591,4
7596,4
7597,4
7653,4
7654,4
7663,4
7666,4
7681,4
7683,4
7689,4
7692,4
7703,4
7707,4
7708,4
7713,4
7718,4
7720,4
7737,4
7740,4
7743,4
7745,4
7760,4
7790,4
7792,4
7802,4
7804,4
7806,4
7807,4
7820,4
7822,4
7825,4
7826,4
7828,4
7829,4
7831,4
7833,4
7836,4
7838,4
7846,4
7862,4
7870,4
7872,4
7873,4
7874,4
7875,4
7889,4
7899,4
7903,4
7911,4
7914,4
7918,4
7920,4
7922,4
7923,4
7924,4
7926,4
7927,4
7932,4
7933,4
7938,4
7939,4
7940,4
7941,4
7944,4
7945,4
7993,4
7995,4
7996,4
7997,4
8000,4
8005,4
8009,4
8013,4
8017,4
8024,4
8048,4
8091,4
8099,4
8115,4
8121,4
8122,4
8123,4
8125,4
8137,4
8145,4
8146,4
8150,4
8157,4
8162,4
8171,4
8172,4
8173,4
8174,4
8226,4
8236,4
8265,4
8268,4
8310,4
8322,4
8333,4
8350,4
8351,4
8353,4
8374,4
8392,4
8460,4
8476,4
8505,4
8572,4
8579,4
8591,4
8592,4
8607,4
8612,4
8629,4
8630,4
8631,4
8639,4
8640,4
8648,4
8653,4
8663,4
8666,4
8672,4
8673,4
8675,4
8681,4
8682,4
8684,4
8688,4
8689,4
8696,4
8697,4
8703,4
8714,4
8728,4
8739,4
8763,4
8770,4
8771,4
8772,4
8773,4
8774,4
8776,4
8799,4
8800,4
8807,4
8,5
2301,5
2937,5
3145,5
3961,5
8,6
8,7
9,7
33,7
66,7
73,7
95,7
96,7
99,7
116,7
118,7
123,7
137,7
142,7
156,7
178,7
192,7
229,7
234,7
284,7
285,7
286,7
293,7
305,7
328,7
341,7
348,7
349,7
358,7
367,7
390,7
403,7
515,7
516,7
520,7
524,7
528,7
539,7
541,7
573,7
577,7
584,7
586,7
590,7
599,7
605,7
607,7
610,7
611,7
682,7
725,7
753,7
755,7
759,7
781,7
790,7
817,7
822,7
875,7
892,7
915,7
933,7
934,7
935,7
946,7
948,7
951,7
963,7
998,7
1014,7
1015,7
1020,7
1034,7
1036,7
1050,7
1059,7
1098,7
1106,7
1112,7
1126,7
1130,7
1139,7
1145,7
1146,7
1148,7
1152,7
1154,7
1161,7
1162,7
1167,7
1176,7
1183,7
1191,7
1193,7
1198,7
1204,7
1206,7
1207,7
1218,7
1229,7
1252,7
1281,7
1285,7
1288,7
1291,7
1302,7
1309,7
1313,7
1318,7
1358,7
1360,7
1371,7
1381,7
1391,7
1398,7
1420,7
1428,7
1459,7
1464,7
1468,7
1481,7
1507,7
1508,7
1509,7
1511,7
1513,7
